id,Number,sentiment,text
21,4950,1,"Zero accuracy, loss not decreasing and layers have the same value for different inputs. ### Issue summary
*Tried to ask this on googlegroup, didn't get a response that I had to post it here!*
I have a 50x50 image generated from a 1x2500 vector and I then generated HDF5 file from the images and feed it to caffeNet. My labels range from 0 to 255, so I am expecting 256 different classes. Below is my network prototxt and my solver. 
layer {
name: ""data""
type: ""HDF5Data""
top: ""X""
top: ""y""
hdf5_data_param{
source:""/Path/to/trainh5list.txt""
batch_size: 1
}
include{phase: TRAIN}
}
layer {
name: ""data""
type: ""HDF5Data""
top: ""X""
top: ""y""
hdf5_data_param{
source:""/Path/to/testh5list.txt""
batch_size: 1
}
include{phase: TEST}
}
....

layer {
name: ""accuracy""
type: ""Accuracy""
bottom: ""fc8""
bottom: ""y""
top: ""accuracy""
include {
phase: TEST
}
}
layer {
name: ""loss""
type: ""SoftmaxWithLoss""
bottom: ""fc8""
bottom: ""y""
top: ""loss""
}

Solver: 
net: ""/path/to/train_ntk.prototxt""
test_iter: 20
test_interval: 1000
base_lr: 0.001
lr_policy: ""step""
gamma: 0.1
stepsize: 10000
display: 1000
max_iter: 80000
momentum: 0.9
weight_decay: 0.0005
snapshot: 40000
snapshot_prefix: ""/path/to/model_""
solver_mode: GPU
#debug_info: true

While training in debug mode, 1. The accuracy layer has zero output all the time. 2. The fully connected layers seems to have the same result for all the inputs. 3. The loss doesn't decrease as the training goes on, it swings in some random value. I tried different batch size and learning rate, I don't seem to get it fixed. I also tried changing the data layer to ImageData layer, it didn't solve the issue. What can I do different to fix this issue?

Here is the training log: 
I1103 12:01:41.822055 108615 solver.cpp:337] Iteration 0, Testing net (#0)
I1103 12:01:41.849742 108615 solver.cpp:404]     Test net output #0: accuracy = 0
I1103 12:01:41.849761 108615 solver.cpp:404]     Test net output #1: loss = 6.02617 (* 1 = 6.02617 loss)
I1103 12:01:41.869380 108615 solver.cpp:228] Iteration 0, loss = 6.05644
I1103 12:01:41.869398 108615 solver.cpp:244]     Train net output #0: loss = 6.05644 (* 1 = 6.05644 loss)
I1103 12:01:41.869413 108615 sgd_solver.cpp:106] Iteration 0, lr = 0.1
I1103 12:01:47.624855 108615 solver.cpp:228] Iteration 500, loss = 87.3365
I1103 12:01:47.624876 108615 solver.cpp:244]     Train net output #0: loss = 87.3365 (* 1 = 87.3365 loss)
I1103 12:01:47.624882 108615 sgd_solver.cpp:106] Iteration 500, lr = 0.1
I1103 12:01:53.290213 108615 solver.cpp:337] Iteration 1000, Testing net (#0)
I1103 12:01:53.299310 108615 solver.cpp:404]     Test net output #0: accuracy = 0
I1103 12:01:53.299327 108615 solver.cpp:404]     Test net output #1: loss = 87.3365 (* 1 = 87.3365 loss)
I1103 12:01:53.314584 108615 solver.cpp:228] Iteration 1000, loss = 87.3365
I1103 12:01:53.314615 108615 solver.cpp:244]     Train net output #0: loss = 87.3365 (* 1 = 87.3365 loss)
I1103 12:01:53.314621 108615 sgd_solver.cpp:106] Iteration 1000, lr = 0.01
I1103 12:01:58.991268 108615 solver.cpp:228] Iteration 1500, loss = 87.3365
I1103 12:01:58.991315 108615 solver.cpp:244]     Train net output #0: loss = 87.3365 (* 1 = 87.3365 loss)
I1103 12:01:58.991322 108615 sgd_solver.cpp:106] Iteration 1500, lr = 0.01
I1103 12:02:04.664419 108615 solver.cpp:337] Iteration 2000, Testing net (#0)
I1103 12:02:04.673518 108615 solver.cpp:404]     Test net output #0: accuracy = 0
I1103 12:02:04.673537 108615 solver.cpp:404]     Test net output #1: loss = 87.3365 (* 1 = 87.3365 loss)
I1103 12:02:04.690434 108615 solver.cpp:228] Iteration 2000, loss = 87.3365
I1103 12:02:04.690469 108615 solver.cpp:244]     Train net output #0: loss = 87.3365 (* 1 = 87.3365 loss)
I1103 12:02:04.690481 108615 sgd_solver.cpp:106] Iteration 2000, lr = 0.001
I1103 12:02:10.373788 108615 solver.cpp:228] Iteration 2500, loss = 87.3365
I1103 12:02:10.373852 108615 solver.cpp:244]     Train net output #0: loss = 87.3365 (* 1 = 87.3365 loss)
I1103 12:02:10.373859 108615 sgd_solver.cpp:106] Iteration 2500, lr = 0.001
I1103 12:02:16.047372 108615 solver.cpp:337] Iteration 3000, Testing net (#0)
I1103 12:02:16.056390 108615 solver.cpp:404]     Test net output #0: accuracy = 0
I1103 12:02:16.056407 108615 solver.cpp:404]     Test net output #1: loss = 87.3365 (* 1 = 87.3365 loss)
I1103 12:02:16.070235 108615 solver.cpp:228] Iteration 3000, loss = 87.3365
I1103 12:02:16.070261 108615 solver.cpp:244]     Train net output #0: loss = 87.3365 (* 1 = 87.3365 loss)
I1103 12:02:16.070267 108615 sgd_solver.cpp:106] Iteration 3000, lr = 0.0001
I1103 12:02:21.755348 108615 solver.cpp:228] Iteration 3500, loss = 87.3365
I1103 12:02:21.755369 108615 solver.cpp:244]     Train net output #0: loss = 87.3365 (* 1 = 87.3365 loss)
 I1103 12:02:21.755375 108615 sgd_solver.cpp:106] Iteration 3500, lr = 0.0001
"
0,3075,1,"strange result when running blvc_reference_caffenet model. Hi,

I tried to run the example here: https://github.com/BVLC/caffe/blob/master/examples/00-classification.ipynb, but find that my result is quite different from the notebook's description,

Here is my result:
**Predicted class is #48281.**

And the example says:
**Predicted class is #281.**

Does anyone know why here it's different?

BTW, first I think it might be category#48 and category#281, but now I'm sure that it's not, since I check the _/data/ilsvrc12/synset_words.txt_ and think they're unrelated. I have done several times with the newest caffe repos and download the models from the _readme_'s url: [http://dl.caffe.berkeleyvision.org/bvlc_reference_caffenet.caffemodel](http://dl.caffe.berkeleyvision.org/bvlc_reference_caffenet.caffemodel), I tried to download(Model Zoo) with **./scripts/download_model_binary.py models/bvlc_reference_caffenet/** but it's too slow so I don't test this model, but I wonder that maybe this model is the same as the previous url.

Any suggestions will be much appreciated, Thanks.
"
28,6256,1,"training Googlenet from scratch got low accuracy. Hi,
When I use models/bvlc_googlenet/train_val.prototxt and solver.prototxt to train googlenet from scratch on imagenet, I only got accuracy of 59% at top-1 and 83% at top-5 at max_iteration (10000000) . However, googlenet is claimed to achieve 68.9% and 89.04%. What accuracy did you get? Should I do some modifications to the prototxt files?
Thanks!
"
214,188,0,"Examples of unsupervised feature learning?. e.g. auto-encoder, predictive sparse decomposition.
They would be very insightful for a newbie.
Thanks. 
"
128,5641,0,"VERION. https://github.com/BVLC/caffe/search?utf8=%E2%9C%93&q=VERION&type=

should be VERSION, shouldn't it?"
170,5379,0,"feature_extraction_net (core dumped) Error. Please use the [caffe-users list](https://groups.google.com/forum/#!forum/caffe-users) for usage, installation, or modeling questions, or other requests for help.
_Do not post such requests to Issues._ Doing so interferes with the development of Caffe.

Please read the [guidelines for contributing](https://github.com/BVLC/caffe/blob/master/CONTRIBUTING.md) before submitting this issue.

### Issue summary
In our .cpp file, we invoked the feature_extraction_net(proto, caffe::Phase::TEST) in which the proto is the full path of the proto file. However, it ends up with an error as following:
I0303 20:38:16.966768 11556 net.cpp:110] Creating Layer volleyball_level2
I0303 20:38:16.966792 11556 net.cpp:433] volleyball_level2 -> data
I0303 20:38:16.966830 11556 net.cpp:433] volleyball_level2 -> label
F0303 20:38:16.970520 11581 db_leveldb.cpp:16] Check failed: status.ok() Failed to open leveldb examples/deep-activity-rec/ibrahim16-cvpr/p4-network2/trainval-leveldb
Invalid argument: examples/deep-activity-rec/ibrahim16-cvpr/p4-network2/trainval-leveldb: does not exist (create_if_missing is false)
*** Check failure stack trace: ***
    @     0x7f4c1d646daa  (unknown)
    @     0x7f4c1d646ce4  (unknown)
    @     0x7f4c1d6466e6  (unknown)
    @     0x7f4c1d649687  (unknown)
    @     0x7f4c1dd62d07  caffe::db::LevelDB::Open()
    @     0x7f4c1dd16463  caffe::DataReader::Body::InternalThreadEntry()
    @     0x7f4c1dd7fcc5  caffe::InternalThread::entry()
    @     0x7f4c118b7a4a  (unknown)
    @     0x7f4c0fb87184  start_thread
    @     0x7f4c1c47137d  (unknown)
    @              (nil)  (unknown)
Aborted (core dumped)

We notice that there were others asked a similar question before (Feature Extractor Error #3505).

### Steps to reproduce

If you are having difficulty building Caffe or training a model, please ask the caffe-users mailing list. If you are reporting a build error that seems to be due to a bug in Caffe, please attach your build configuration (either Makefile.config or CMakeCache.txt) and the output of the make (or cmake) command.

### Your system configuration
Operating system: Ubuntu 14.04 (64bit)
Compiler: gcc
CUDA version (if applicable): cuda8.0
CUDNN version (if applicable):
BLAS: atlas
Python or MATLAB version (for pycaffe and matcaffe respectively): python 2.7
"
197,284,0,"Non-square inputs - tested and supported?. Has this system been tested on inputs that have unequal width and height?  If I use the provided DataLayer with both mirroring and cropping disabled on portrait inputs, the first convolution layer quickly tends towards (usually within the first 500 iterations) a set of filters with horizontal bands.  Sometimes the loss goes to nan (and many of the parameters in the first convolution layer have gone to nan).

I wrote a separate data layer that replaces cropsize with crop_height and crop_width so that I could manually specify a rectangular crop.  I've tried setting crop_height == crop_width and so far the issue hasn't shown up, but I haven't spent much time training (but still much longer than the rectangular cases).  If I set the aspect ratio to something other than 1, then the bands do appear and their width seems to depend on the aspect ratio of the crop.

I'm using the imagenet architecture applied to a different dataset.  The inputs from leveldb are 264x105x3 and the cropped inputs to the network are 220x88x3.

The issue is reproducible with both solver mode 0 and 1.
"
7,3239,1,"cuDNN v3 can be much slower than v2. Running with the same model on the same dataset, the latest master with v3 took 25 minutes to finish 1000 iterations while v2 took 10 minutes. The kernels of the first three convolutional layers are of 9, 7 and 5 pixels. This problem was also [reported in a fork of Caffe](https://github.com/happynear/caffe-windows/issues/24) and [many other sources](https://www.google.co.in/?gws_rd=ssl#newwindow=1&q=cudnn+v3++slower).

Maybe cuDNN v3 only works well on the Maxwell architecture GPUs or just can't choose the most efficient convolution algorithm. The simplest solution is to revert to an older version of Caffe [since v2 was no longer supported](https://github.com/BVLC/caffe/pull/3218) before NVIDIA fix the problem. But we still want to keep Caffe up to date to experiment with some new features such as batch normalization. 

The second way is to specify the convolution algorithm explicitly which is not flexible enough for various model configurations. 

The last resort is to keep backwards compatibility with cuDNN v2 in Caffe.
"
222,5077,0,"make runtest failed. I have the following error while running the 'make runtest'. I have tried with cpu flag enabled and disabled both, same error.

"
24,2783,1,"Caffe - inconsistency in the activation feature values - GPU mode. Hi I am using **Caffe** on **Ubuntu 14.04
CUDA version 7.0 
cudnn version 2
GPU : NVIDIA GT 730**

In caffe first I get the initialization done and then I load the imagenet model (Alexnet). I also initialize the gpu using **set_mode_gpu()**
After that I take an image. Lets call the image as x.
I copy this image onto the caffe source blob. Then I perform a forward pass for this image by using : **net.forward(end='fc7')**
Then I extract the 4096 dimensional fc7 output.(the activation features of the fc7 layer)

The problem I am facing is that when I run the same code multiple times, everytime I obtain a different result. That is, in GPU mode, everytime the activation features are different for the same image. When I am using forward pass, the function of the network is supposed to be deterministic right ? So I should get the same output everytime for the same image. 
On the other hand, when I run caffe on cpu by using **set_mode_cpu()** everything works perfectly, i.e, I get the same output each time
The code used and the outputs obtained are shown below. I am not able to understand what the problem is. Is it that the problem is caused due to GPU rounding off ? But the errors are very large. Or is it due to some issues with the latest CUDNN version ? Or is it something else altogether ?

Following is the **CODE**
#1) IMPORT libraries


#2) IMPORT Caffe Models and define utility functions


#3) LOADING Image and setting constants


#4) Setting the source image and making the forward pass to obtain fc7 activation features



**FOLLOWING is the output that I obtained for 'print dst.data' when I ran the above code multiple times**
# output on 1st execution of code


# output on 2nd execution of code


# output on 3rd execution of code


# output on 4th execution of code


"
257,4130,0,"Return test accuracy during training in Python. Hi, I'm using the Python interface. There seems to be no way of returning test accuracy during training when test net is specified. The accuracies can only be printed out. Is this correct?
"
209,2792,0,"CUDA Compilation issue on MacBook. I am installing Caffe on a Mac Book. I am able to get it to compile and run in CPU only mode, but cannot get it to compile for the GPU. I have followed the [installation instructions](http://caffe.berkeleyvision.org/installation.html) and am not sure what to do next.

This is a Mac Book Pro running OS X 10.10.4. The graphics card is an Intel Iris Pro GPU. I am using Python from the Anaconda distribution.

I installed dependencies as outlined on the [""OS X Installation"" page](http://caffe.berkeleyvision.org/install_osx.html) via Homebrew.  I installed CUDA 7 for Mac OS from the [CUDA website](https://developer.nvidia.com/cuda-downloads).  The CUDA tools are installed beneath /usr/local/cuda.

I cloned the Caffe distribution from https://github.com/BVLC/caffe. I am on commit 247d6d66 from July 15, 2015.

In Makefile.config I uncommented the Python Anaconda include lines but otherwise left things the same.

make clean;make all builds a lot of .cpp files but fails the first time it tries to use the NVCC compiler



sp_counted_base_clang.hpp looks fine to me. Line 27 is the first line that is neither an include or namespace statement. The only two includes preceding it are



Maybe there is something wrong with my Boost configuration, although I was able to install Boost via Homebrew without a problem.

If I uncomment ""CPU_ONLY := 1"" in Makefile.config and do another clean build, I do not get any compiler errors.

(When I try to run the tests I have the problem described in issue  https://github.com/BVLC/caffe/issues/1737. I work around this by soft linking my libhdf58 libraries to libhdf9 and specifying the hdf5 headers from /usr/local/include/ in the COMMON_FLAGS in Makefile. I do not think this this is related to my CUDA compilation issue.)

Do you have any ideas why the CUDA code is not compiling for me?
"
146,1967,0,"issue in pycaffe. Hi, all,

I had followed the install steps in page, the caffe library can run successfully, but fpycaffeor  , I came across the following issue. Did someone come across this issue before and how to fix it?  THX!
My system is  ubuntu 12.04 64bit, I had installed anacorda, and set $PYTHONPATH as:
export PYTHONPATH=""$CAFFE_ROOT/python:$PYTHONPATH""
# 

root@milton-Desktop:~# python ~/Downloads/caffe-public-bvlc_googlenet/python/classify.py
Traceback (most recent call last):
  File ""/root/Downloads/caffe-public-bvlc_googlenet/python/classify.py"", line 14, in <module>
    import caffe
  File ""/root/Downloads/caffe-public-bvlc_googlenet/python/caffe/**init**.py"", line 1, in <module>
    from .pycaffe import Net, SGDSolver
  File ""/root/Downloads/caffe-public-bvlc_googlenet/python/caffe/pycaffe.py"", line 10, in <module>
    from ._caffe import Net, SGDSolver
ImportError: /root/anaconda/bin/../lib/libm.so.6: version `GLIBC_2.15' not found (required by /usr/lib/libopencv_core.so.2.3)
root@milton-Desktop:~# 
# 
"
255,608,0,"Does caffe use stochastic gradient descent. Hi,
I am wondering that does caffe use the stochastic gradient descent? That means update the weights for each batch, so that every iteration will have batch_size times updates.
Or it just updates the weights for each iteration, and all the batches in this iteration will share the same parameters?

I assumed the caffe uses the stochastic gradient descent, and tried to find the code about that part in the .cpp but got nothing. 
I increased and decreased batch_size, and expected different performance under the same iterations, since small batch_size means more updates, but I got all similar results!

Could someone tell me about it?
"
142,151,0,"Assemble all docs and examples from gh-pages and wiki into docs/ directory. It's frustrating that to write docs, one needs to switch into gh-pages branch (or have a separate filesystem folder with that branch checked out). We propose to have all docs in Markdown format in new docs/ directory, with a script to push the contents to gh-pages.

After this is done, we will disable the github wiki.
"
